MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_5166_0	0.0211	0.1296	0.0000	0.0038	0.0064	0.0000	0.0010	0.0035	0.0040
mean_mC_byChr	Cluster_5167_0	0.0043	0.0000	0.0000	0.0048	0.0027	0.0000	0.0100	0.0046	0.0071
mean_mC_byChr	Cluster_5168_0	0.0097	0.0000	0.0000	0.0119	0.0182	0.0036	0.0000	0.0107	0.0125
mean_mC_byChr	Cluster_5169_0	0.0000	NaN	0.0000	NaN	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_516_0	0.0034	0.0417	0.0049	0.0027	0.0037	0.0000	0.0040	0.0029	0.0039
mean_mC_byChr	Cluster_5171_0	0.0079	NaN	0.0000	0.0083	0.0181	0.0059	0.0000	0.0079	0.0086
mean_mC_byChr	Cluster_5172_0	0.0071	0.0059	0.0000	0.0076	0.0111	0.0044	0.0050	0.0072	0.0078
mean_mC_byChr	Cluster_5173_0	0.0527	0.1818	0.0025	0.0503	0.0710	0.0303	0.0320	0.0432	0.0468
mean_mC_byChr	Cluster_5174_0	0.0058	0.0000	0.0000	0.0072	0.0217	0.0000	0.0000	0.0062	0.0109
mean_mC_byChr	Cluster_5176_0	0.0035	0.0000	NaN	0.0036	0.0061	0.0019	0.0000	0.0036	0.0044
mean_mC_byChr	Cluster_5177_0	0.0045	0.0000	0.0000	0.0055	0.0256	0.0000	0.0000	0.0051	0.0070
mean_mC_byChr	Cluster_5177_1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5178_0	0.0106	0.0100	0.0208	0.0098	0.0129	0.0000	0.0124	0.0106	0.0126
mean_mC_byChr	Cluster_5179_0	0.0134	0.0909	0.0096	0.0089	0.0210	0.0111	0.0022	0.0090	0.0086
mean_mC_byChr	Cluster_517_0	0.0038	0.0000	0.0000	0.0055	0.0000	0.0000	0.0065	0.0045	0.0051
mean_mC_byChr	Cluster_5180_0	0.0165	0.0215	0.0000	0.0176	0.0227	0.0000	0.0260	0.0156	0.0248
mean_mC_byChr	Cluster_5181_0	0.0118	0.0000	0.0000	0.0130	0.0089	0.0000	0.0385	0.0124	0.0163
mean_mC_byChr	Cluster_5182_0	0.0152	0.0111	0.0000	0.0172	0.0132	0.0189	0.0157	0.0156	0.0146
mean_mC_byChr	Cluster_5183_0	0.0187	0.0245	0.0000	0.0184	0.0262	0.0048	0.0203	0.0175	0.0231
mean_mC_byChr	Cluster_5184_0	0.0363	0.0222	0.0263	0.0384	0.0000	0.0531	0.0383	0.0373	0.0291
mean_mC_byChr	Cluster_5185_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5185_1	0.0062	0.0000	0.0174	0.0044	0.0046	0.0000	0.0096	0.0064	0.0079
mean_mC_byChr	Cluster_5186_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5187_0	0.0088	0.0000	0.0000	0.0110	0.0168	0.0000	0.0087	0.0096	0.0118
mean_mC_byChr	Cluster_5188_0	0.0167	0.0417	0.0000	0.0143	0.0258	0.0000	0.0119	0.0134	0.0182
mean_mC_byChr	Cluster_5188_1	0.0000	NaN	NaN	0.0000	NaN	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5189_0	0.0048	0.0000	0.0020	0.0062	0.0020	0.0108	0.0025	0.0052	0.0023
mean_mC_byChr	Cluster_518_0	0.0088	0.0455	0.0053	0.0075	0.0109	0.0057	0.0058	0.0075	0.0079
mean_mC_byChr	Cluster_5190_0	0.0048	0.0500	0.0000	0.0014	0.0083	0.0000	0.0000	0.0013	0.0022
mean_mC_byChr	Cluster_5191_0	0.0114	0.0000	0.0000	0.0126	0.0325	0.0024	0.0049	0.0117	0.0157
mean_mC_byChr	Cluster_5192_0	0.0213	0.2440	0.0064	0.0082	0.0095	0.0119	0.0056	0.0079	0.0075
mean_mC_byChr	Cluster_5193_0	0.0193	0.0265	0.0455	0.0175	0.0186	0.0198	0.0169	0.0185	0.0177
mean_mC_byChr	Cluster_5194_0	0.0032	0.0123	0.0000	0.0024	0.0055	0.0000	0.0000	0.0022	0.0026
mean_mC_byChr	Cluster_5194_1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5195_0	0.0035	NaN	0.0000	0.0037	0.0089	0.0000	0.0024	0.0035	0.0045
mean_mC_byChr	Cluster_5196_0	0.0184	0.0000	0.0201	0.0191	0.0423	0.0030	0.0083	0.0193	0.0238
mean_mC_byChr	Cluster_5197_0	0.0079	0.0002	0.0004	0.0105	0.0037	0.0034	0.0170	0.0089	0.0106
mean_mC_byChr	Cluster_5199_0	0.0175	0.0000	0.0000	0.0203	0.0329	0.0223	0.0075	0.0184	0.0168
mean_mC_byChr	Cluster_51_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_51_1	0.0320	0.0000	0.2727	0.0263	0.0259	0.0238	0.0482	0.0328	0.0375
mean_mC_byChr	Cluster_51_2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5200_0	0.0205	0.0441	0.0060	0.0190	0.0067	0.0298	0.0187	0.0161	0.0140
mean_mC_byChr	Cluster_5201_0	0.0619	0.0455	0.0000	0.0662	0.0715	0.0163	0.0753	0.0628	0.0732
mean_mC_byChr	Cluster_5201_1	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5201_2	0.0027	0.0000	0.0000	0.0033	0.0048	0.0008	0.0028	0.0029	0.0035
mean_mC_byChr	Cluster_5202_0	0.0214	NaN	0.0000	0.0223	0.1029	0.0104	0.0052	0.0214	0.0248
mean_mC_byChr	Cluster_5202_1	0.0244	NaN	NaN	0.0244	0.1176	0.0147	0.0060	0.0244	0.0283
mean_mC_byChr	Cluster_5202_2	0.0242	0.0000	0.0167	0.0257	0.0268	0.0390	0.0170	0.0250	0.0212
mean_mC_byChr	Cluster_5205_0	0.0045	0.0000	0.0000	0.0057	0.0156	0.0000	0.0000	0.0052	0.0063
mean_mC_byChr	Cluster_5206_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5207_0	0.0174	0.0240	0.0226	0.0154	0.0090	0.0165	0.0171	0.0160	0.0157
mean_mC_byChr	Cluster_5208_2	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5209_0	0.0094	0.0000	NaN	0.0107	0.0192	0.0000	0.0093	0.0107	0.0123
mean_mC_byChr	Cluster_5209_1	0.0008	0.0000	0.0041	0.0006	0.0008	NaN	0.0014	0.0010	0.0010
mean_mC_byChr	Cluster_520_0	0.0050	0.0000	0.0000	0.0063	0.0000	0.0083	0.0085	0.0059	0.0048
mean_mC_byChr	Cluster_5210_0	0.0646	0.0333	0.0920	0.0656	0.1364	0.0591	0.0694	0.0713	0.0761
mean_mC_byChr	Cluster_5211_0	0.0223	NaN	0.0000	0.0229	0.0204	0.0265	0.0197	0.0223	0.0198
mean_mC_byChr	Cluster_5212_0	0.0041	0.0303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5213_0	0.0042	0.0167	0.0000	0.0033	0.0133	0.0000	0.0000	0.0027	0.0044
mean_mC_byChr	Cluster_5214_0	0.0154	0.0130	0.0143	0.0157	0.0201	0.0191	0.0113	0.0156	0.0149
mean_mC_byChr	Cluster_5216_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5217_0	0.0012	0.0000	0.0000	0.0014	0.0000	0.0000	0.0026	0.0013	0.0018
mean_mC_byChr	Cluster_5218_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5219_0	0.0285	NaN	0.0278	0.0286	0.0799	0.0090	0.0131	0.0285	0.0342
mean_mC_byChr	Cluster_521_0	0.0475	NaN	0.0000	0.0528	0.0417	0.0925	0.0351	0.0475	0.0363
mean_mC_byChr	Cluster_5220_0	0.0217	NaN	0.0000	0.0229	0.0733	0.0000	0.0041	0.0217	0.0258
mean_mC_byChr	Cluster_5221_0	0.0018	NaN	0.0000	0.0019	0.0000	0.0000	0.0042	0.0018	0.0023
mean_mC_byChr	Cluster_5223_0	0.1357	0.0200	0.0238	0.1595	0.0179	0.3221	0.1499	0.1490	0.0971
mean_mC_byChr	Cluster_5224_0	0.0148	0.0500	0.0000	0.0110	0.0357	0.0000	0.0050	0.0093	0.0101
mean_mC_byChr	Cluster_5225_0_71_0_968962	0.0063	NaN	0.0000	0.0075	0.0000	0.0000	0.0119	0.0063	0.0070
mean_mC_byChr	Cluster_5226_0	0.0069	NaN	0.0000	0.0074	0.0294	0.0000	0.0049	0.0069	0.0084
mean_mC_byChr	Cluster_5227_0	0.0080	0.0000	0.0000	0.0095	0.0136	0.0000	0.0077	0.0083	0.0105
mean_mC_byChr	Cluster_5227_1	0.0100	0.0000	0.0000	0.0109	0.0206	0.0000	0.0103	0.0103	0.0150
mean_mC_byChr	Cluster_5228_0	0.0215	0.1432	0.0000	0.0077	0.0134	0.0067	0.0004	0.0070	0.0072
mean_mC_byChr	Cluster_5229_0	0.0030	0.0018	0.0058	0.0029	0.0051	0.0028	0.0012	0.0034	0.0035
mean_mC_byChr	Cluster_5229_1	0.0221	0.0143	0.0119	0.0252	0.0042	0.0314	0.0210	0.0232	0.0154
mean_mC_byChr	Cluster_522_0	0.0285	0.0357	NaN	0.0275	0.0755	0.0167	0.0046	0.0275	0.0330
mean_mC_byChr	Cluster_5230_0	0.0398	0.2727	NaN	0.0204	0.0572	0.0000	0.0163	0.0204	0.0245
mean_mC_byChr	Cluster_5231_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5232_0	0.0114	0.0000	0.0000	0.0125	0.0122	0.0165	0.0088	0.0121	0.0104
mean_mC_byChr	Cluster_5233_0	0.0061	0.0000	0.0000	0.0066	0.0128	0.0000	0.0027	0.0062	0.0073
mean_mC_byChr	Cluster_5234_0	0.0097	0.0180	0.0263	0.0070	0.0066	0.0097	0.0081	0.0082	0.0076
mean_mC_byChr	Cluster_5235_0	0.0256	0.1176	0.0000	0.0242	0.0833	0.0050	0.0121	0.0227	0.0372
mean_mC_byChr	Cluster_5236_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5238_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5239_0	0.0076	0.0000	0.0303	0.0000	0.0000	0.0000	0.0182	0.0083	0.0101
mean_mC_byChr	Cluster_523_0	0.0060	0.0000	0.0000	0.0064	0.0048	0.0077	0.0065	0.0063	0.0058
mean_mC_byChr	Cluster_5240_0	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5241_0	0.0322	0.0000	0.0682	0.0319	0.0579	0.0698	0.0117	0.0341	0.0262
mean_mC_byChr	Cluster_5242_0	0.0435	0.0000	0.0500	0.0467	0.0245	0.0600	0.0523	0.0470	0.0408
mean_mC_byChr	Cluster_5243_0	0.0082	0.0625	0.0000	0.0051	0.0256	0.0000	0.0000	0.0048	0.0077
mean_mC_byChr	Cluster_5244_0	0.0162	0.0000	0.0000	0.0186	0.0182	0.0636	0.0070	0.0177	0.0101
mean_mC_byChr	Cluster_5244_1	0.0063	0.0000	NaN	0.0071	0.0144	0.0000	0.0040	0.0065	0.0082
mean_mC_byChr	Cluster_5245_0	0.2654	0.3744	0.3701	0.2090	0.2378	0.2758	0.1905	0.2456	0.2094
mean_mC_byChr	Cluster_5246_0	0.0240	0.0000	0.0000	0.0270	0.0259	0.0511	0.0122	0.0251	0.0180
mean_mC_byChr	Cluster_5246_1	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5247_0	0.0121	0.0000	0.0455	0.0098	0.0303	0.0000	0.0132	0.0126	0.0192
mean_mC_byChr	Cluster_5248_0	0.0013	0.0000	0.0000	0.0014	0.0035	0.0000	0.0000	0.0014	0.0020
mean_mC_byChr	Cluster_5249_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_5249_1	0.0072	0.0152	0.0250	0.0000	NaN	0.0000	0.0067	0.0063	0.0067
mean_mC_byChr	Cluster_524_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5250_0	0.0044	0.0005	0.0000	0.0050	0.0176	0.0000	0.0017	0.0048	0.0061
mean_mC_byChr	Cluster_5251_0	0.0103	0.0417	0.0000	0.0096	0.0161	0.0085	0.0055	0.0090	0.0091
mean_mC_byChr	Cluster_5252_0	0.0152	0.0102	0.0232	0.0151	0.0251	0.0106	0.0149	0.0157	0.0185
mean_mC_byChr	Cluster_5253_0	0.0338	0.0401	0.0145	0.0348	0.0563	0.0268	0.0257	0.0335	0.0370
mean_mC_byChr	Cluster_5255_0	0.0059	0.0000	NaN	0.0063	0.0080	0.0000	0.0000	0.0063	0.0068
mean_mC_byChr	Cluster_5256_0	0.0061	0.1000	0.0000	0.0041	0.0000	0.0098	0.0000	0.0039	0.0000
mean_mC_byChr	Cluster_5257_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5258_0	0.0056	NaN	0.0000	0.0067	0.0000	0.0000	0.0083	0.0056	0.0067
mean_mC_byChr	Cluster_5259_0	0.0046	0.0002	0.0011	0.0072	0.0121	0.0011	0.0002	0.0061	0.0067
mean_mC_byChr	Cluster_525_0	0.0140	0.0000	0.0015	0.0178	0.0331	0.0018	0.0103	0.0152	0.0199
mean_mC_byChr	Cluster_5260_0	0.0123	0.0278	NaN	0.0112	0.0181	0.0000	0.0127	0.0112	0.0155
mean_mC_byChr	Cluster_5261_0	0.0160	0.0011	0.0000	0.0209	0.0121	0.0096	0.1053	0.0184	0.0254
mean_mC_byChr	Cluster_5263_0	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5264_0	0.0122	0.0000	0.0197	0.0122	0.0091	0.0127	0.0145	0.0130	0.0131
mean_mC_byChr	Cluster_5264_1	0.0014	0.0112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5265_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5266_0	0.0094	0.0087	0.0052	0.0104	0.0160	0.0095	0.0065	0.0096	0.0096
mean_mC_byChr	Cluster_5267_0	0.0180	0.0000	0.0000	0.0193	0.0210	0.0262	0.0132	0.0188	0.0158
mean_mC_byChr	Cluster_5268_0	0.0086	0.0000	0.0741	0.0071	0.0000	0.0000	0.0168	0.0091	0.0121
mean_mC_byChr	Cluster_5269_0	0.0148	NaN	0.0000	0.0181	0.0208	0.0000	0.0167	0.0148	0.0181
mean_mC_byChr	Cluster_526_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5270_0	0.0080	0.0000	0.0104	0.0084	0.0078	0.0111	0.0087	0.0089	0.0084
mean_mC_byChr	Cluster_5271_0	0.0172	0.0417	0.0204	0.0141	0.0142	0.0161	0.0150	0.0151	0.0147
mean_mC_byChr	Cluster_5272_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5273_0	0.0084	0.0000	0.0000	0.0093	0.0165	0.0063	0.0045	0.0091	0.0100
mean_mC_byChr	Cluster_5274_0	0.0026	0.0000	0.0000	0.0033	0.0052	0.0048	0.0000	0.0027	0.0019
mean_mC_byChr	Cluster_5277_0	0.0105	0.0540	0.0035	0.0042	0.0039	0.0050	0.0039	0.0041	0.0039
mean_mC_byChr	Cluster_5278_0	0.0246	0.0357	0.0030	0.0252	0.0058	0.0315	0.0313	0.0235	0.0200
mean_mC_byChr	Cluster_5279_0	0.0066	0.0000	0.0000	0.0080	0.0048	0.0000	0.0144	0.0074	0.0096
mean_mC_byChr	Cluster_527_0	0.0197	0.0077	0.0010	0.0235	0.0403	0.0204	0.0022	0.0206	0.0207
mean_mC_byChr	Cluster_5280_0	0.0154	0.0000	NaN	0.0256	NaN	0.0769	0.0000	0.0256	0.0000
mean_mC_byChr	Cluster_5281_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5282_0	0.0092	0.0114	0.0000	0.0098	0.0133	0.0134	0.0055	0.0090	0.0079
mean_mC_byChr	Cluster_5283_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5284_0	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5285_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5285_1	0.0089	NaN	0.0294	0.0072	0.0109	0.0004	0.0109	0.0089	0.0109
mean_mC_byChr	Cluster_5286_0	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5287_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_5288_0	0.0158	0.0000	0.0000	0.0205	0.0335	0.0091	0.0130	0.0178	0.0206
mean_mC_byChr	Cluster_5289_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_528_0	0.0114	0.0000	0.0000	0.0120	0.0139	0.0060	0.0156	0.0117	0.0147
mean_mC_byChr	Cluster_5290_0	0.0096	0.0000	0.0000	0.0110	0.0121	0.0013	0.0143	0.0102	0.0137
mean_mC_byChr	Cluster_5291_0	0.0165	0.0098	0.0042	0.0196	0.0096	0.0341	0.0180	0.0176	0.0142
mean_mC_byChr	Cluster_5292_0	0.0048	NaN	NaN	0.0048	0.0000	NaN	0.0083	0.0048	0.0048
mean_mC_byChr	Cluster_5293_0	0.0372	0.0293	0.0218	0.0403	0.1179	0.0249	0.0136	0.0383	0.0536
mean_mC_byChr	Cluster_5294_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5294_1	0.0176	0.0000	0.0000	0.0201	0.0939	0.0000	0.0000	0.0188	0.0217
mean_mC_byChr	Cluster_5295_0	0.0156	0.0000	0.0000	0.0176	0.0297	0.0153	0.0094	0.0161	0.0163
mean_mC_byChr	Cluster_5296_0	0.0129	0.0000	0.0000	0.0144	0.0208	0.0158	0.0092	0.0132	0.0114
mean_mC_byChr	Cluster_5296_1	0.0037	NaN	0.0000	0.0040	0.0000	0.0128	0.0000	0.0037	0.0000
mean_mC_byChr	Cluster_5297_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5298_0	0.0216	0.1000	0.0000	0.0093	NaN	0.0000	0.0114	0.0086	0.0114
mean_mC_byChr	Cluster_5298_1	0.0146	0.0000	0.0273	0.0147	0.0299	0.0163	0.0088	0.0156	0.0153
mean_mC_byChr	Cluster_5299_0	0.0034	0.0000	0.0000	0.0043	0.0122	0.0000	0.0003	0.0037	0.0046
mean_mC_byChr	Cluster_529_0	0.0051	0.0041	0.0028	0.0056	0.0085	0.0067	0.0022	0.0053	0.0049
mean_mC_byChr	Cluster_52_0	0.0222	0.0000	0.0000	0.0251	0.0319	0.0124	0.0243	0.0236	0.0279
mean_mC_byChr	Cluster_5300_0	0.0021	0.0000	0.0000	0.0025	0.0000	0.0000	0.0036	0.0024	0.0029
mean_mC_byChr	Cluster_5301_0	0.0207	NaN	0.0000	0.0223	0.0167	0.0000	0.0249	0.0207	0.0232
mean_mC_byChr	Cluster_5302_0	0.0049	0.0000	0.0000	0.0060	0.0000	0.0000	0.0087	0.0055	0.0070
mean_mC_byChr	Cluster_5304_0	0.0125	0.0000	0.0000	0.0135	0.0069	0.0209	0.0084	0.0130	0.0076
mean_mC_byChr	Cluster_5305_0	0.0085	0.0151	0.0000	0.0077	0.0073	0.0000	0.0111	0.0068	0.0094
mean_mC_byChr	Cluster_5306_0	0.0151	0.0000	0.0000	0.0198	0.0000	0.0256	0.0133	0.0164	0.0105
mean_mC_byChr	Cluster_5307_0	0.0217	0.0000	NaN	0.0237	0.0367	0.0385	0.0000	0.0237	0.0204
mean_mC_byChr	Cluster_5308_0	0.0124	0.0462	0.0303	0.0066	0.0079	0.0101	0.0076	0.0083	0.0078
mean_mC_byChr	Cluster_5308_1	0.0035	0.0000	NaN	0.0037	0.0084	0.0000	0.0000	0.0037	0.0045
mean_mC_byChr	Cluster_5309_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_530_0	0.0163	0.0000	NaN	0.0176	0.0194	0.0046	0.0224	0.0176	0.0213
mean_mC_byChr	Cluster_5310_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5310_1	0.0409	NaN	0.0000	0.0424	0.0331	0.0670	0.0322	0.0409	0.0328
mean_mC_byChr	Cluster_5311_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5312_0	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5314_0	0.0104	0.0093	0.0018	0.0115	0.0147	0.0143	0.0083	0.0106	0.0101
mean_mC_byChr	Cluster_5315_0	0.0029	0.0000	0.0000	0.0038	0.0007	0.0055	0.0051	0.0032	0.0028
mean_mC_byChr	Cluster_5316_0	0.0341	0.0786	0.0000	0.0291	0.0671	0.0000	0.0113	0.0277	0.0342
mean_mC_byChr	Cluster_5316_1	0.0126	0.0179	0.0111	0.0124	0.0183	0.0168	0.0055	0.0123	0.0106
mean_mC_byChr	Cluster_5317_0	0.0095	0.0000	0.0000	0.0101	0.0194	0.0067	0.0055	0.0098	0.0112
mean_mC_byChr	Cluster_5319_0	0.0030	0.0033	0.0023	0.0031	0.0020	0.0015	0.0049	0.0030	0.0033
mean_mC_byChr	Cluster_531_0	0.0235	0.0270	0.0000	0.0245	0.0104	0.0138	0.0479	0.0234	0.0263
mean_mC_byChr	Cluster_5320_0	0.0152	NaN	0.0000	0.0182	0.0000	0.0000	0.0227	0.0152	0.0182
mean_mC_byChr	Cluster_5321_0	0.0304	0.0000	NaN	0.0320	0.0729	0.0000	0.0244	0.0320	0.0358
mean_mC_byChr	Cluster_5323_0	0.0086	0.0000	0.0000	0.0101	0.0100	0.0333	0.0056	0.0097	0.0076
mean_mC_byChr	Cluster_5324_0	0.0304	0.0000	NaN	0.0312	0.0654	0.0199	0.0169	0.0312	0.0356
mean_mC_byChr	Cluster_5325_0	0.0335	0.0242	0.0400	0.0343	0.0377	0.0297	0.0407	0.0356	0.0395
mean_mC_byChr	Cluster_5326_0	0.1022	0.3049	0.0000	0.0074	0.0112	0.0057	0.0024	0.0066	0.0068
mean_mC_byChr	Cluster_5327_0	0.0145	0.0312	0.0000	0.0150	0.0303	0.0212	0.0000	0.0133	0.0065
mean_mC_byChr	Cluster_5327_1	0.0091	0.0263	0.0000	0.0089	0.0645	0.0000	0.0000	0.0081	0.0136
mean_mC_byChr	Cluster_5328_0	0.0056	NaN	NaN	0.0056	0.0000	0.0000	0.0094	0.0056	0.0084
mean_mC_byChr	Cluster_5329_0	0.0108	0.0000	0.0217	0.0084	0.0109	0.0128	0.0123	0.0117	0.0114
mean_mC_byChr	Cluster_532_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5331_0	0.0216	NaN	0.0000	0.0240	0.0513	0.0000	0.0125	0.0216	0.0270
mean_mC_byChr	Cluster_5331_1	0.0500	NaN	NaN	0.0500	0.1000	0.0000	0.0500	0.0500	0.0667
mean_mC_byChr	Cluster_5332_0	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5333_0	0.0009	0.0000	0.0000	0.0011	0.0023	0.0000	0.0000	0.0010	0.0012
mean_mC_byChr	Cluster_5334_0	0.0134	0.0000	0.0000	0.0163	0.0278	0.0018	0.0073	0.0138	0.0179
mean_mC_byChr	Cluster_5335_0	0.0203	0.0000	0.0303	0.0216	0.0211	0.0288	0.0187	0.0219	0.0197
mean_mC_byChr	Cluster_5336_0	0.0060	0.0006	0.0103	0.0070	0.0061	0.0154	0.0053	0.0074	0.0058
mean_mC_byChr	Cluster_5337_0	0.0062	0.0000	0.0000	0.0079	0.0114	0.0000	0.0056	0.0066	0.0074
mean_mC_byChr	Cluster_5339_0	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_533_0	0.0064	0.0385	0.0000	0.0053	0.0057	0.0000	0.0082	0.0051	0.0069
mean_mC_byChr	Cluster_5340_0	0.0052	0.0000	0.0083	0.0048	0.0000	0.0167	0.0019	0.0053	0.0015
mean_mC_byChr	Cluster_5341_0	0.1739	0.0769	NaN	0.1954	0.0175	0.8431	0.1726	0.1954	0.1144
mean_mC_byChr	Cluster_5342_0	0.0169	0.0357	0.0000	0.0167	0.0230	0.0102	0.0145	0.0151	0.0175
mean_mC_byChr	Cluster_5342_1	0.0203	0.0000	0.0325	0.0193	0.0223	0.0097	0.0255	0.0207	0.0244
mean_mC_byChr	Cluster_5343_0	0.0159	0.0000	0.0196	0.0172	0.0128	0.0157	0.0203	0.0173	0.0179
mean_mC_byChr	Cluster_5344_0	0.0124	0.0000	0.0000	0.0140	0.0111	0.0133	0.0154	0.0135	0.0136
mean_mC_byChr	Cluster_5345_0	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5346_0	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5347_0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5348_0	0.0029	0.0200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5348_1	0.0121	0.0000	0.0000	0.0140	0.0000	0.0303	0.0000	0.0130	0.0000
mean_mC_byChr	Cluster_5349_0	0.0032	0.0000	0.0000	0.0040	0.0000	0.0043	0.0055	0.0034	0.0031
mean_mC_byChr	Cluster_534_0	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_5351_0	0.0085	0.0152	0.0000	0.0088	0.0092	0.0055	0.0097	0.0082	0.0095
mean_mC_byChr	Cluster_5351_1	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
