MethStat	context	C	CG	CHG	CHH	CA	CC	CT	CH	CW
mean_mC_byChr	Cluster_917_830	0.0029	0.0029	0.0027	0.0030	0.0011	0.0041	0.0040	0.0029	0.0026
mean_mC_byChr	Cluster_917_8300	0.0029	0.0022	0.0047	0.0026	0.0037	0.0026	0.0028	0.0031	0.0033
mean_mC_byChr	Cluster_917_8301	0.0044	0.0029	0.0068	0.0045	0.0060	0.0023	0.0054	0.0049	0.0057
mean_mC_byChr	Cluster_917_8302	0.0016	0.0000	0.0000	0.0020	0.0011	0.0000	0.0028	0.0017	0.0020
mean_mC_byChr	Cluster_917_8303	0.0323	0.2976	0.0100	0.0046	0.0040	0.0145	0.0019	0.0054	0.0029
mean_mC_byChr	Cluster_917_8304	0.0038	0.0021	0.0052	0.0045	0.0047	0.0026	0.0058	0.0046	0.0053
mean_mC_byChr	Cluster_917_8306	0.0033	0.0038	0.0014	0.0033	0.0054	0.0011	0.0021	0.0030	0.0036
mean_mC_byChr	Cluster_917_8307	0.0019	0.0026	0.0000	0.0022	0.0014	0.0000	0.0030	0.0017	0.0021
mean_mC_byChr	Cluster_917_8308	0.0050	0.0083	0.0000	0.0052	0.0014	0.0061	0.0062	0.0046	0.0041
mean_mC_byChr	Cluster_917_8309	0.0033	0.0017	0.0055	0.0033	0.0058	0.0038	0.0018	0.0038	0.0038
mean_mC_byChr	Cluster_917_8310	0.0104	0.0000	0.0000	0.0139	0.0000	0.0000	0.0208	0.0119	0.0167
mean_mC_byChr	Cluster_917_8313	0.0032	0.0026	0.0021	0.0041	0.0044	0.0038	0.0027	0.0035	0.0034
mean_mC_byChr	Cluster_917_8314	0.0025	0.0032	0.0010	0.0026	0.0032	0.0023	0.0012	0.0023	0.0022
mean_mC_byChr	Cluster_917_8315	0.0016	0.0000	0.0000	0.0025	0.0043	0.0000	0.0000	0.0019	0.0023
mean_mC_byChr	Cluster_917_8318	0.0023	0.0000	0.0021	0.0026	0.0026	0.0038	0.0017	0.0025	0.0022
mean_mC_byChr	Cluster_917_8319	0.0040	0.0000	NaN	0.0046	0.0083	0.0000	0.0000	0.0046	0.0049
mean_mC_byChr	Cluster_917_832	0.0134	0.0536	0.0038	0.0028	0.0040	0.0038	0.0015	0.0030	0.0028
mean_mC_byChr	Cluster_917_8320	0.0032	0.0042	0.0029	0.0028	0.0039	0.0017	0.0018	0.0028	0.0031
mean_mC_byChr	Cluster_917_8321	0.0031	0.0026	0.0034	0.0033	0.0042	0.0026	0.0029	0.0033	0.0036
mean_mC_byChr	Cluster_917_8322	0.0108	0.0112	0.0085	0.0115	0.0048	0.0177	0.0110	0.0106	0.0080
mean_mC_byChr	Cluster_917_8323	0.0017	0.0033	0.0065	0.0006	0.0030	0.0000	0.0000	0.0014	0.0018
mean_mC_byChr	Cluster_917_8329	0.0025	0.0027	0.0028	0.0023	0.0030	0.0025	0.0019	0.0024	0.0024
mean_mC_byChr	Cluster_917_8332	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8333	0.0016	0.0000	0.0000	0.0024	0.0025	0.0027	0.0012	0.0020	0.0019
mean_mC_byChr	Cluster_917_8337	0.0031	0.0036	0.0034	0.0027	0.0027	0.0026	0.0031	0.0028	0.0029
mean_mC_byChr	Cluster_917_8338	0.0039	0.0041	0.0037	0.0038	0.0024	0.0039	0.0046	0.0037	0.0037
mean_mC_byChr	Cluster_917_834	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8340	0.0083	NaN	NaN	0.0083	0.0250	0.0000	0.0000	0.0083	0.0091
mean_mC_byChr	Cluster_917_8342	0.0021	0.0012	0.0000	0.0030	0.0043	0.0022	0.0006	0.0025	0.0026
mean_mC_byChr	Cluster_917_8344	0.0034	0.0036	0.0013	0.0037	0.0059	0.0009	0.0021	0.0032	0.0041
mean_mC_byChr	Cluster_917_8345	0.0050	0.0041	0.0059	0.0056	0.0039	0.0022	0.0096	0.0056	0.0071
mean_mC_byChr	Cluster_917_835	0.0052	0.0038	0.0000	0.0071	0.0061	0.0059	0.0056	0.0058	0.0059
mean_mC_byChr	Cluster_917_8351	0.0026	0.0015	0.0016	0.0036	0.0026	0.0019	0.0042	0.0032	0.0036
mean_mC_byChr	Cluster_917_8352	0.0037	0.0032	0.0000	0.0048	0.0042	0.0048	0.0033	0.0038	0.0037
mean_mC_byChr	Cluster_917_8354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8356	0.0025	0.0000	0.0028	0.0034	0.0017	0.0035	0.0047	0.0033	0.0033
mean_mC_byChr	Cluster_917_8358	0.0022	0.0022	0.0039	0.0016	0.0018	0.0029	0.0023	0.0023	0.0020
mean_mC_byChr	Cluster_917_8359	0.0023	0.0017	0.0022	0.0025	0.0020	0.0045	0.0022	0.0024	0.0021
mean_mC_byChr	Cluster_917_836	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8360	0.0027	0.0020	0.0022	0.0030	0.0032	0.0022	0.0029	0.0029	0.0031
mean_mC_byChr	Cluster_917_8361	0.0514	0.5057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8365	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8367	0.0013	0.0028	0.0000	0.0009	0.0017	0.0000	0.0002	0.0007	0.0010
mean_mC_byChr	Cluster_917_8368	0.0008	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8369	0.0037	0.0031	0.0023	0.0045	0.0062	0.0038	0.0022	0.0040	0.0040
mean_mC_byChr	Cluster_917_837	0.0223	0.2889	0.0000	0.0044	0.0055	0.0000	0.0046	0.0041	0.0049
mean_mC_byChr	Cluster_917_8370	0.0031	0.0016	0.0091	0.0021	0.0043	0.0014	0.0044	0.0037	0.0044
mean_mC_byChr	Cluster_917_8373	0.0085	0.0267	0.0026	0.0035	0.0042	0.0020	0.0029	0.0033	0.0036
mean_mC_byChr	Cluster_917_8376	0.0027	0.0023	0.0040	0.0027	0.0044	0.0000	0.0030	0.0029	0.0037
mean_mC_byChr	Cluster_917_8378	0.0043	0.0019	0.0067	0.0050	0.0053	0.0056	0.0053	0.0054	0.0053
mean_mC_byChr	Cluster_917_8379	0.0019	0.0028	0.0025	0.0011	0.0027	0.0006	0.0000	0.0013	0.0016
mean_mC_byChr	Cluster_917_8380	0.0023	0.0010	0.0038	0.0025	0.0040	0.0018	0.0020	0.0027	0.0030
mean_mC_byChr	Cluster_917_8381	0.0054	0.0042	0.0030	0.0068	0.0025	0.0085	0.0069	0.0060	0.0049
mean_mC_byChr	Cluster_917_8382	0.0031	0.0037	0.0022	0.0030	0.0040	0.0017	0.0023	0.0028	0.0031
mean_mC_byChr	Cluster_917_8384	0.0017	0.0006	0.0010	0.0024	0.0029	0.0016	0.0014	0.0021	0.0022
mean_mC_byChr	Cluster_917_8386	0.0024	0.0038	0.0000	0.0023	0.0026	0.0021	0.0011	0.0020	0.0020
mean_mC_byChr	Cluster_917_8388	0.0040	0.0000	0.0000	0.0064	0.0071	0.0152	0.0026	0.0047	0.0037
mean_mC_byChr	Cluster_917_8389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_839	0.0028	0.0000	0.0000	0.0035	0.0066	0.0000	0.0000	0.0031	0.0036
mean_mC_byChr	Cluster_917_8392	0.0026	0.0011	0.0059	0.0027	0.0011	0.0081	0.0036	0.0033	0.0024
mean_mC_byChr	Cluster_917_8393	0.0024	0.0013	0.0038	0.0026	0.0017	0.0064	0.0021	0.0029	0.0019
mean_mC_byChr	Cluster_917_8394	0.0120	0.0576	0.0000	0.0040	0.0000	0.0000	0.0046	0.0037	0.0040
mean_mC_byChr	Cluster_917_8399	0.0032	0.0045	0.0000	0.0035	0.0009	0.0129	0.0016	0.0030	0.0011
mean_mC_byChr	Cluster_917_840	0.0036	0.0027	0.0000	0.0048	0.0066	0.0000	0.0044	0.0041	0.0055
mean_mC_byChr	Cluster_917_8402	0.0149	0.0657	0.0090	0.0031	0.0058	0.0031	0.0035	0.0044	0.0047
mean_mC_byChr	Cluster_917_8404	0.0047	0.0000	0.0000	0.0070	0.0000	0.0077	0.0071	0.0059	0.0053
mean_mC_byChr	Cluster_917_8406	0.0106	0.0342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8408	0.0059	0.0081	0.0000	0.0057	0.0036	0.0032	0.0078	0.0056	0.0060
mean_mC_byChr	Cluster_917_8409	0.0028	0.0278	0.0000	0.0025	0.0025	0.0057	0.0000	0.0021	0.0014
mean_mC_byChr	Cluster_917_841	0.0020	0.0017	0.0028	0.0020	0.0023	0.0015	0.0023	0.0021	0.0023
mean_mC_byChr	Cluster_917_8410	0.0056	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8412_75_0_952843	0.0031	0.0048	0.0000	0.0032	0.0000	0.0031	0.0038	0.0025	0.0023
mean_mC_byChr	Cluster_917_8413	0.0184	0.0970	0.0034	0.0000	0.0000	0.0043	0.0000	0.0007	0.0000
mean_mC_byChr	Cluster_917_8414	0.0038	0.0033	0.0033	0.0041	0.0057	0.0036	0.0028	0.0040	0.0041
mean_mC_byChr	Cluster_917_8415	0.0218	0.0583	0.0000	0.0124	0.0194	0.0000	0.0000	0.0097	0.0109
mean_mC_byChr	Cluster_917_8418	0.0025	0.0062	0.0000	0.0022	0.0008	0.0049	0.0025	0.0019	0.0013
mean_mC_byChr	Cluster_917_842	0.0028	0.0000	0.0000	0.0044	0.0068	0.0000	0.0035	0.0037	0.0047
mean_mC_byChr	Cluster_917_8422	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8426	0.0091	0.0000	NaN	0.0100	0.0000	NaN	0.0111	0.0100	0.0100
mean_mC_byChr	Cluster_917_8427	0.0042	0.0019	0.0032	0.0059	0.0060	0.0030	0.0059	0.0054	0.0060
mean_mC_byChr	Cluster_917_8428	0.0281	0.0000	0.0000	0.0301	0.0833	0.0000	0.0239	0.0291	0.0301
mean_mC_byChr	Cluster_917_8429	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8431	0.0006	0.0000	0.0000	0.0008	0.0016	0.0000	0.0000	0.0008	0.0010
mean_mC_byChr	Cluster_917_8432	0.0034	0.0024	0.0035	0.0037	0.0032	0.0055	0.0032	0.0036	0.0032
mean_mC_byChr	Cluster_917_8435	0.0019	NaN	NaN	0.0019	0.0034	0.0000	0.0000	0.0019	0.0027
mean_mC_byChr	Cluster_917_8437	0.0025	0.0043	0.0026	0.0013	0.0031	0.0000	0.0010	0.0017	0.0022
mean_mC_byChr	Cluster_917_8440	0.0028	0.0026	0.0012	0.0032	0.0027	0.0027	0.0029	0.0029	0.0028
mean_mC_byChr	Cluster_917_8442	0.0027	0.0017	0.0030	0.0029	0.0008	0.0049	0.0038	0.0029	0.0024
mean_mC_byChr	Cluster_917_8443_41_0_96571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8447	0.0026	0.0016	0.0019	0.0032	0.0036	0.0017	0.0030	0.0030	0.0033
mean_mC_byChr	Cluster_917_8448	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8450	0.0020	0.0054	0.0000	0.0015	0.0015	0.0026	0.0000	0.0012	0.0009
mean_mC_byChr	Cluster_917_8451	0.0032	0.0021	0.0007	0.0042	0.0044	0.0023	0.0028	0.0035	0.0038
mean_mC_byChr	Cluster_917_8452	0.0066	NaN	0.0032	0.0084	0.0075	0.0000	0.0083	0.0066	0.0079
mean_mC_byChr	Cluster_917_8453	0.0118	0.0755	0.0013	0.0023	0.0023	0.0018	0.0022	0.0022	0.0022
mean_mC_byChr	Cluster_917_8454	0.0034	0.0000	0.0000	0.0043	0.0038	0.0038	0.0034	0.0037	0.0036
mean_mC_byChr	Cluster_917_8455	0.0030	0.0026	0.0029	0.0032	0.0019	0.0022	0.0053	0.0032	0.0034
mean_mC_byChr	Cluster_917_8457	0.0039	0.0000	0.0000	0.0049	0.0019	0.0000	0.0095	0.0041	0.0052
mean_mC_byChr	Cluster_917_8458	0.0000	NaN	NaN	0.0000	NaN	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8459	0.0021	0.0051	0.0000	0.0021	0.0021	0.0014	0.0017	0.0018	0.0019
mean_mC_byChr	Cluster_917_846	0.0029	0.0029	0.0020	0.0031	0.0048	0.0005	0.0020	0.0029	0.0035
mean_mC_byChr	Cluster_917_8460	0.0394	0.2673	0.0093	0.0022	0.0077	0.0000	0.0031	0.0044	0.0052
mean_mC_byChr	Cluster_917_8461	0.0128	0.2051	0.0000	0.0022	0.0000	0.0167	0.0000	0.0019	0.0000
mean_mC_byChr	Cluster_917_8463	0.0010	NaN	0.0034	0.0000	0.0018	0.0000	0.0000	0.0010	0.0012
mean_mC_byChr	Cluster_917_8466	0.0046	0.0000	0.0057	0.0053	0.0046	0.0048	0.0062	0.0054	0.0056
mean_mC_byChr	Cluster_917_8468	0.0031	0.0051	0.0036	0.0021	0.0022	0.0028	0.0025	0.0024	0.0023
mean_mC_byChr	Cluster_917_8469	0.0023	0.0023	0.0030	0.0021	0.0025	0.0017	0.0023	0.0023	0.0024
mean_mC_byChr	Cluster_917_8470	0.0027	0.0023	0.0000	0.0034	0.0067	0.0000	0.0000	0.0029	0.0033
mean_mC_byChr	Cluster_917_8472	0.0024	0.0029	0.0013	0.0025	0.0033	0.0017	0.0014	0.0023	0.0024
mean_mC_byChr	Cluster_917_8473	0.0073	0.0051	0.0025	0.0096	0.0028	0.0091	0.0115	0.0080	0.0076
mean_mC_byChr	Cluster_917_8474	0.0038	0.0040	0.0081	0.0026	0.0045	0.0039	0.0028	0.0037	0.0036
mean_mC_byChr	Cluster_917_8475	0.0047	0.0034	0.0057	0.0051	0.0071	0.0061	0.0032	0.0052	0.0050
mean_mC_byChr	Cluster_917_8476	0.0160	0.2381	0.0000	0.0077	0.0039	0.0000	0.0137	0.0074	0.0079
mean_mC_byChr	Cluster_917_8478	0.0722	0.6079	0.0000	0.0008	0.0000	0.0000	0.0019	0.0008	0.0009
mean_mC_byChr	Cluster_917_8479	0.0017	0.0023	0.0024	0.0013	0.0016	0.0007	0.0019	0.0015	0.0018
mean_mC_byChr	Cluster_917_8480	0.0210	0.0902	0.0028	0.0048	0.0063	0.0040	0.0026	0.0044	0.0045
mean_mC_byChr	Cluster_917_8481	0.0051	0.0153	0.0000	0.0031	0.0035	0.0000	0.0045	0.0029	0.0038
mean_mC_byChr	Cluster_917_8483	0.0031	0.0038	0.0023	0.0029	0.0032	0.0036	0.0017	0.0027	0.0025
mean_mC_byChr	Cluster_917_8484	0.0013	0.0000	0.0018	0.0021	0.0029	0.0000	0.0024	0.0020	0.0026
mean_mC_byChr	Cluster_917_8487	0.0035	0.0036	0.0000	0.0042	0.0045	0.0056	0.0021	0.0035	0.0032
mean_mC_byChr	Cluster_917_8488	0.0059	0.0317	0.0000	0.0025	0.0032	0.0000	0.0015	0.0022	0.0026
mean_mC_byChr	Cluster_917_849	0.0007	0.0013	0.0032	0.0000	0.0009	0.0000	0.0000	0.0005	0.0006
mean_mC_byChr	Cluster_917_8490	0.0104	0.0000	0.0192	0.0091	0.0000	0.0000	0.0253	0.0118	0.0161
mean_mC_byChr	Cluster_917_8495	0.0018	0.0000	0.0029	0.0028	0.0020	0.0049	0.0020	0.0028	0.0020
mean_mC_byChr	Cluster_917_8498	0.0024	0.0027	0.0026	0.0022	0.0038	0.0017	0.0015	0.0023	0.0025
mean_mC_byChr	Cluster_917_8500	0.0033	0.0000	0.0004	0.0048	0.0044	0.0027	0.0050	0.0040	0.0047
mean_mC_byChr	Cluster_917_8503	0.0124	0.0410	0.0086	0.0033	0.0065	0.0000	0.0021	0.0040	0.0045
mean_mC_byChr	Cluster_917_8504	0.0045	0.0039	0.0024	0.0054	0.0041	0.0044	0.0054	0.0047	0.0048
mean_mC_byChr	Cluster_917_8505	0.0045	0.0026	0.0051	0.0050	0.0044	0.0048	0.0058	0.0050	0.0051
mean_mC_byChr	Cluster_917_8506	0.0023	0.0021	0.0086	0.0010	0.0022	0.0032	0.0024	0.0025	0.0023
mean_mC_byChr	Cluster_917_8507	0.0091	0.0130	0.0000	0.0097	0.0000	0.0095	0.0076	0.0077	0.0061
mean_mC_byChr	Cluster_917_8508	0.0033	0.0029	0.0035	0.0034	0.0074	0.0031	0.0000	0.0034	0.0035
mean_mC_byChr	Cluster_917_851	0.0110	0.0037	0.0179	0.0124	0.0172	0.0125	0.0102	0.0132	0.0136
mean_mC_byChr	Cluster_917_8513	0.0120	0.1288	0.0000	0.0020	0.0012	0.0027	0.0026	0.0018	0.0017
mean_mC_byChr	Cluster_917_8514	0.0017	0.0007	0.0027	0.0018	0.0035	0.0000	0.0015	0.0020	0.0026
mean_mC_byChr	Cluster_917_8517	0.0173	0.1745	0.0050	0.0039	0.0062	0.0023	0.0024	0.0041	0.0044
mean_mC_byChr	Cluster_917_8518	0.0030	0.0096	0.0024	0.0022	0.0056	0.0000	0.0000	0.0022	0.0027
mean_mC_byChr	Cluster_917_8519	0.0017	0.0000	0.0065	0.0013	0.0021	0.0005	0.0025	0.0019	0.0023
mean_mC_byChr	Cluster_917_852	0.0043	0.0046	0.0027	0.0046	0.0037	0.0033	0.0054	0.0043	0.0045
mean_mC_byChr	Cluster_917_8521	0.0069	NaN	0.0312	0.0000	0.0625	0.0000	0.0000	0.0069	0.0125
mean_mC_byChr	Cluster_917_8522	0.0037	0.0010	0.0030	0.0052	0.0044	0.0042	0.0053	0.0047	0.0048
mean_mC_byChr	Cluster_917_8524	0.0000	0.0000	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8525	0.0044	0.0043	0.0024	0.0048	0.0043	0.0047	0.0044	0.0045	0.0044
mean_mC_byChr	Cluster_917_8526	0.0035	0.0025	0.0013	0.0047	0.0037	0.0041	0.0041	0.0040	0.0040
mean_mC_byChr	Cluster_917_8527	0.0195	0.0189	0.0081	0.0241	0.0090	0.0283	0.0209	0.0196	0.0170
mean_mC_byChr	Cluster_917_8529	0.0000	0.0000	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_853	0.0022	0.0013	0.0009	0.0029	0.0038	0.0007	0.0021	0.0026	0.0031
mean_mC_byChr	Cluster_917_8530	0.0026	0.0016	0.0029	0.0030	0.0053	0.0000	0.0019	0.0030	0.0037
mean_mC_byChr	Cluster_917_8532	0.0043	0.0030	0.0049	0.0046	0.0063	0.0087	0.0012	0.0046	0.0035
mean_mC_byChr	Cluster_917_8533	0.0012	NaN	0.0000	0.0013	0.0032	0.0000	0.0000	0.0012	0.0017
mean_mC_byChr	Cluster_917_8534	0.0044	0.0038	0.0066	0.0040	0.0026	0.0070	0.0046	0.0046	0.0036
mean_mC_byChr	Cluster_917_8537	0.0047	0.0025	0.0041	0.0055	0.0078	0.0034	0.0033	0.0053	0.0056
mean_mC_byChr	Cluster_917_8538	0.0012	0.0000	0.0026	0.0011	0.0000	0.0031	0.0023	0.0015	0.0010
mean_mC_byChr	Cluster_917_8539	0.0038	0.0047	0.0018	0.0041	0.0058	0.0000	0.0027	0.0034	0.0043
mean_mC_byChr	Cluster_917_8541	0.0022	0.0021	0.0026	0.0022	0.0032	0.0015	0.0021	0.0023	0.0027
mean_mC_byChr	Cluster_917_8542	0.0000	NaN	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000
mean_mC_byChr	Cluster_917_8543	0.0033	0.0070	0.0000	0.0019	0.0000	0.0000	0.0026	0.0017	0.0021
mean_mC_byChr	Cluster_917_8544	0.0022	0.0015	0.0029	0.0024	0.0032	0.0036	0.0013	0.0025	0.0023
mean_mC_byChr	Cluster_917_8546	0.0060	0.0075	0.0064	0.0052	0.0035	0.0081	0.0049	0.0055	0.0043
mean_mC_byChr	Cluster_917_8547	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8548	0.0033	0.0000	0.0010	0.0052	0.0061	0.0000	0.0047	0.0043	0.0054
mean_mC_byChr	Cluster_917_8549	0.0175	0.1394	0.0023	0.0022	0.0030	0.0000	0.0022	0.0022	0.0026
mean_mC_byChr	Cluster_917_8550	0.0147	0.2529	0.0000	0.0021	0.0025	0.0000	0.0020	0.0019	0.0022
mean_mC_byChr	Cluster_917_8552	0.0000	0.0000	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8553	0.0000	NaN	NaN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8554	0.0023	0.0025	0.0007	0.0026	0.0030	0.0029	0.0011	0.0023	0.0021
mean_mC_byChr	Cluster_917_8555	0.0032	0.0020	0.0025	0.0041	0.0033	0.0044	0.0036	0.0037	0.0034
mean_mC_byChr	Cluster_917_8556	0.0019	0.0012	0.0022	0.0020	0.0029	0.0023	0.0011	0.0020	0.0020
mean_mC_byChr	Cluster_917_8559	0.0037	0.0056	0.0042	0.0020	0.0032	0.0016	0.0020	0.0025	0.0026
mean_mC_byChr	Cluster_917_856	0.0033	0.0023	0.0009	0.0045	0.0048	0.0045	0.0018	0.0037	0.0034
mean_mC_byChr	Cluster_917_8560	0.0164	0.2000	0.0000	0.0019	0.0041	0.0000	0.0000	0.0017	0.0023
mean_mC_byChr	Cluster_917_8562	0.0032	0.0032	0.0028	0.0033	0.0027	0.0037	0.0034	0.0032	0.0031
mean_mC_byChr	Cluster_917_8564	0.0071	0.0083	0.0091	0.0048	0.0000	0.0000	0.0130	0.0063	0.0114
mean_mC_byChr	Cluster_917_8565	0.0017	0.0015	0.0025	0.0014	0.0022	0.0000	0.0019	0.0017	0.0021
mean_mC_byChr	Cluster_917_8567	0.0008	0.0000	0.0000	0.0011	0.0000	0.0033	0.0000	0.0009	0.0000
mean_mC_byChr	Cluster_917_8569	0.0035	0.0000	0.0000	0.0047	0.0068	0.0044	0.0008	0.0041	0.0041
mean_mC_byChr	Cluster_917_857	0.0520	0.3071	0.0000	0.0030	0.0041	0.0000	0.0018	0.0026	0.0031
mean_mC_byChr	Cluster_917_8570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8571	0.0030	0.0016	0.0030	0.0035	0.0030	0.0067	0.0021	0.0034	0.0026
mean_mC_byChr	Cluster_917_8572	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8573	0.0032	0.0014	0.0028	0.0047	0.0000	0.0051	0.0062	0.0041	0.0036
mean_mC_byChr	Cluster_917_8574	0.0160	NaN	NaN	0.0160	0.0267	0.0208	0.0079	0.0160	0.0146
mean_mC_byChr	Cluster_917_8577	0.0033	0.0055	0.0009	0.0030	0.0026	0.0048	0.0015	0.0027	0.0021
mean_mC_byChr	Cluster_917_8578	0.0038	0.0032	0.0036	0.0042	0.0027	0.0070	0.0038	0.0041	0.0032
mean_mC_byChr	Cluster_917_858	0.0083	0.0039	0.0168	0.0087	0.0114	0.0069	0.0108	0.0097	0.0111
mean_mC_byChr	Cluster_917_8580	0.0028	0.0042	0.0022	0.0020	0.0027	0.0010	0.0021	0.0020	0.0023
mean_mC_byChr	Cluster_917_8582	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8583	0.0129	0.0000	0.0000	0.0141	0.0451	0.0000	0.0108	0.0133	0.0174
mean_mC_byChr	Cluster_917_8585	0.0163	0.0153	0.0000	0.0212	0.0003	0.0252	0.0142	0.0167	0.0092
mean_mC_byChr	Cluster_917_8586	0.0035	0.0027	0.0015	0.0043	0.0040	0.0030	0.0038	0.0037	0.0039
mean_mC_byChr	Cluster_917_8588	0.0103	0.0000	0.0278	0.0078	0.0076	0.0000	0.0267	0.0108	0.0135
mean_mC_byChr	Cluster_917_8590	0.0031	0.0000	0.0000	0.0038	0.0141	0.0000	0.0021	0.0035	0.0043
mean_mC_byChr	Cluster_917_8592	0.0015	0.0003	0.0032	0.0018	0.0006	0.0011	0.0039	0.0020	0.0022
mean_mC_byChr	Cluster_917_8594	0.0294	0.3563	0.0098	0.0059	0.0091	0.0025	0.0039	0.0066	0.0071
mean_mC_byChr	Cluster_917_8595	0.0033	0.0035	0.0016	0.0037	0.0032	0.0040	0.0027	0.0032	0.0029
mean_mC_byChr	Cluster_917_8596	0.0028	0.0013	0.0037	0.0031	0.0025	0.0029	0.0045	0.0033	0.0034
mean_mC_byChr	Cluster_917_8600	0.0012	0.0000	0.0139	0.0000	0.0000	0.0000	0.0051	0.0016	0.0019
mean_mC_byChr	Cluster_917_8603	0.0315	0.2465	0.0571	0.0035	0.0079	0.0000	0.0093	0.0073	0.0084
mean_mC_byChr	Cluster_917_8604	0.0022	0.0024	0.0047	0.0015	0.0016	0.0058	0.0000	0.0021	0.0010
mean_mC_byChr	Cluster_917_8605	0.0825	0.0949	0.1160	0.0746	0.0682	0.1000	0.0356	0.0813	0.0421
mean_mC_byChr	Cluster_917_8606	0.0058	0.0055	0.0000	0.0069	0.0099	0.0000	0.0050	0.0060	0.0072
mean_mC_byChr	Cluster_917_8607	0.0312	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8608	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8610	0.0014	0.0006	0.0014	0.0020	0.0014	0.0019	0.0025	0.0019	0.0019
mean_mC_byChr	Cluster_917_8612	0.0032	0.0013	0.0000	0.0053	0.0022	0.0036	0.0056	0.0043	0.0046
mean_mC_byChr	Cluster_917_8613	0.0110	0.0477	0.0048	0.0056	0.0011	0.0133	0.0073	0.0054	0.0043
mean_mC_byChr	Cluster_917_8616_72_0_986387	0.0029	0.0011	0.0032	0.0032	0.0059	0.0024	0.0012	0.0032	0.0033
mean_mC_byChr	Cluster_917_8619	0.0000	NaN	0.0000	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_862	0.0020	0.0023	0.0000	0.0022	0.0023	0.0022	0.0010	0.0018	0.0017
mean_mC_byChr	Cluster_917_8620	0.0000	NaN	NaN	0.0000	0.0000	NaN	0.0000	0.0000	0.0000
mean_mC_byChr	Cluster_917_8621	0.0027	0.0050	0.0013	0.0027	0.0023	0.0044	0.0013	0.0023	0.0019
mean_mC_byChr	Cluster_917_8622	0.0030	0.0024	0.0047	0.0029	0.0037	0.0031	0.0029	0.0032	0.0033
mean_mC_byChr	Cluster_917_8625	0.0079	0.0045	0.0000	0.0130	0.0235	0.0000	0.0042	0.0104	0.0145
